leading_item_id,following_item_id,value
VBYCLTYZ,QVLMOEYE,1030073
VBYCLTYZ,RAWUKQMJ,3862290
VBYCLTYZ,RCBZUSIM,116767
VBYCLTYZ,SAHWCZNH,1881313
VBYCLTYZ,SDWAYPIK,5858742
VBYCLTYZ,UGEQLMXM,307820
VBYCLTYZ,UIFPPCLR,228582
VBYCLTYZ,UXSPKBJR,588126
VBYCLTYZ,WBLJNPZQ,297593
VBYCLTYZ,WHPUAOID,163844
VBYCLTYZ,WQMVCOEM,119863
VBYCLTYZ,XUOIQPFL,2129153
VBYCLTYZ,ZCELVYQU,323683
VBYCLTYZ,ZGJXVMNI,2548080
VBYCLTYZ,ZKENOUDA,596711
VBYCLTYZ,ZXERAXWP,241878
VMAQSTJE,AHMDUILJ,231432
VMAQSTJE,BEZYMBBT,3046986
VMAQSTJE,BTMOEMEP,14962939
VMAQSTJE,DEWLVASR,649682
VMAQSTJE,EVBVXETX,4995528
VMAQSTJE,FCYBOAXC,105044303
VMAQSTJE,FITUEHWN,289351
VMAQSTJE,GYHKIVQT,19845438
VMAQSTJE,JBVHSUWY,499292
VMAQSTJE,JERHKLYW,143668
VMAQSTJE,JPBRUTWP,5687492
VMAQSTJE,KEUWZRKO,434161
VMAQSTJE,KJNSOAHR,14622165
VMAQSTJE,LPHPPJUG,1373285
VMAQSTJE,LSOIUSXD,366714
VMAQSTJE,LUENUFGA,3490010
VMAQSTJE,MBSBZBXA,4694542
VMAQSTJE,OGAFEHLU,116520
VMAQSTJE,OJIFIHMZ,3048151
VMAQSTJE,PYZMVUWD,113849
VMAQSTJE,RCBZUSIM,125554
VMAQSTJE,RJGPVEXX,865320
VMAQSTJE,SAHWCZNH,1787937
VMAQSTJE,SDWAYPIK,5888809
VMAQSTJE,SNHYOVBM,334155
VMAQSTJE,STZDBITS,22403506
VMAQSTJE,UIFPPCLR,222117
VMAQSTJE,VWMBASNE,221204
VMAQSTJE,WPQXWHYO,11794351
VMAQSTJE,XIFHSOWQ,158208
VMAQSTJE,XMKRPGLB,1201400
VMAQSTJE,XUOIQPFL,2148380
VMAQSTJE,ZGJXVMNI,2518744
VMAQSTJE,ZKENOUDA,572535
VMAQSTJE,ZXERAXWP,239489
VUAFAIYJ,AANGBULD,694779
VUAFAIYJ,APQGTRMF,278387
VUAFAIYJ,CCLHWFWF,15677887
VUAFAIYJ,DEWLVASR,554346
VUAFAIYJ,ELQGMQWE,814753
VUAFAIYJ,FCYBOAXC,105039920
VUAFAIYJ,FDXPMYGF,139555
VUAFAIYJ,FTSVTTSR,311502
VUAFAIYJ,FWUCPMMW,230556
VUAFAIYJ,GYHKIVQT,19933305
VUAFAIYJ,JPBRUTWP,5786305
VUAFAIYJ,KAGJCHMR,154904
VUAFAIYJ,KJNSOAHR,14537218
VUAFAIYJ,LLHREMKS,167898
VUAFAIYJ,LRVGFDFM,2065005
VUAFAIYJ,LSOIUSXD,490237
VUAFAIYJ,OGAFEHLU,208966
VUAFAIYJ,OKMBFVKS,2126679
VUAFAIYJ,OXKURKXR,300865
VUAFAIYJ,PYZMVUWD,208277
VUAFAIYJ,QKXNTIIB,1537541
VUAFAIYJ,QVLMOEYE,1164570
VUAFAIYJ,SDWAYPIK,5993753
VUAFAIYJ,UGEQLMXM,408062
VUAFAIYJ,UIFPPCLR,340500
VUAFAIYJ,UQYUIVVR,7544445
VUAFAIYJ,VBYCLTYZ,744015
VUAFAIYJ,VWMBASNE,327345
VUAFAIYJ,WBLJNPZQ,276634
VUAFAIYJ,WHPUAOID,146134
VUAFAIYJ,XIPPENFQ,364228
VUAFAIYJ,XMKRPGLB,1178123
VUAFAIYJ,ZCELVYQU,328860
VUAFAIYJ,ZXERAXWP,162956
VWMBASNE,AHMDUILJ,213059
VWMBASNE,BSRMSVTC,482293
VWMBASNE,CCLHWFWF,15654097
VWMBASNE,ELQGMQWE,880321
VWMBASNE,EVBVXETX,4978464
VWMBASNE,FCYBOAXC,105059381
VWMBASNE,FDXPMYGF,139525
VWMBASNE,FITUEHWN,296335
VWMBASNE,FQCLOEXA,2215689
VWMBASNE,FRHNWLNI,997778
VWMBASNE,KJNSOAHR,14600534
VWMBASNE,LRVGFDFM,2070935
VWMBASNE,LSOIUSXD,455327
VWMBASNE,MIRCVAMV,145362
VWMBASNE,NZKBIBNU,480617
VWMBASNE,PYZMVUWD,150273
VWMBASNE,ROACSLMG,2370674
VWMBASNE,STZDBITS,22429200
VWMBASNE,SUOYXCHP,128883
VWMBASNE,VUAFAIYJ,943355
VWMBASNE,WBLJNPZQ,254917
VWMBASNE,WHPUAOID,158158
VWMBASNE,WPQXWHYO,11784169
VWMBASNE,XIPPENFQ,231431
VWMBASNE,XUOIQPFL,2153896
VWMBASNE,ZKENOUDA,592811
VWMBASNE,ZXERAXWP,242259
WBLJNPZQ,AANGBULD,690989
WBLJNPZQ,APQGTRMF,180092
WBLJNPZQ,ATLDMDBO,44128604
WBLJNPZQ,AXULOHBQ,189466
WBLJNPZQ,BEZYMBBT,3046544
WBLJNPZQ,BJALXPFS,277130
WBLJNPZQ,BSRMSVTC,455885
WBLJNPZQ,BTMOEMEP,14942793
WBLJNPZQ,CCLHWFWF,15658012
WBLJNPZQ,DBWLZWNK,290885
WBLJNPZQ,DDEXPPXU,240499
WBLJNPZQ,DEWLVASR,677013
WBLJNPZQ,DNMPSKTB,4880154
WBLJNPZQ,ELQGMQWE,873768
WBLJNPZQ,FQCLOEXA,2230162
WBLJNPZQ,GYHKIVQT,19838960
WBLJNPZQ,HXYSSRXE,4761704
WBLJNPZQ,JERHKLYW,151880
WBLJNPZQ,JPBRUTWP,5667089
WBLJNPZQ,KEUWZRKO,474994
WBLJNPZQ,KJNSOAHR,14619810
WBLJNPZQ,LPHPPJUG,1403228
WBLJNPZQ,LRVGFDFM,2049105
WBLJNPZQ,LSOIUSXD,349667
WBLJNPZQ,LTOYKIML,645003
WBLJNPZQ,MIRCVAMV,172850
WBLJNPZQ,OGAFEHLU,120151
WBLJNPZQ,OKMBFVKS,2018590
WBLJNPZQ,OXKURKXR,230678
WBLJNPZQ,PYZMVUWD,125227
WBLJNPZQ,QJQJSWFU,255327
WBLJNPZQ,QKXNTIIB,1474162
WBLJNPZQ,QRKRBYJL,2303223
WBLJNPZQ,QVLMOEYE,1086804
WBLJNPZQ,RAWUKQMJ,3860835
WBLJNPZQ,RCBZUSIM,134396
WBLJNPZQ,RJGPVEXX,881996
WBLJNPZQ,SDWAYPIK,5888042
WBLJNPZQ,SNHYOVBM,435605
WBLJNPZQ,UGEQLMXM,303762
WBLJNPZQ,UIFPPCLR,239182
WBLJNPZQ,UQYUIVVR,7618052
WBLJNPZQ,VMAQSTJE,150009
WBLJNPZQ,VUAFAIYJ,954420
WBLJNPZQ,WQMVCOEM,129990
WBLJNPZQ,XIFHSOWQ,182786
WBLJNPZQ,XIPPENFQ,344438
WBLJNPZQ,XUOIQPFL,2131585
WBLJNPZQ,ZGJXVMNI,2536706
WBLJNPZQ,ZKENOUDA,595537
WHPUAOID,BSRMSVTC,483725
WHPUAOID,DUCMGGNW,853581
WHPUAOID,FCYBOAXC,105021437
WHPUAOID,FDXPMYGF,121644
WHPUAOID,FITUEHWN,205631
WHPUAOID,FRHNWLNI,898448
WHPUAOID,HCDTGMST,179231
WHPUAOID,LLHREMKS,171957
WHPUAOID,LRVGFDFM,2070966
WHPUAOID,LSOIUSXD,447463
WHPUAOID,OJIFIHMZ,3048895
WHPUAOID,SUOYXCHP,142736
WHPUAOID,TGOELCAG,367198
WHPUAOID,VUAFAIYJ,936455
WHPUAOID,WBLJNPZQ,287731
WHPUAOID,WQMVCOEM,213472
WHPUAOID,XIIEJNEE,168831
WHPUAOID,XMKRPGLB,1216165
WHPUAOID,YSYHGLQK,213944
WPQXWHYO,AANGBULD,578849
WPQXWHYO,AHMDUILJ,296276
WPQXWHYO,DEWLVASR,539841
WPQXWHYO,EVBVXETX,4870378
WPQXWHYO,FCYBOAXC,104947734
WPQXWHYO,FDXPMYGF,118765
WPQXWHYO,FITUEHWN,194413
WPQXWHYO,FRHNWLNI,890822
WPQXWHYO,GYHKIVQT,19894079
WPQXWHYO,JBVHSUWY,553517
WPQXWHYO,KEUWZRKO,531342
WPQXWHYO,KJNSOAHR,14503479
WPQXWHYO,LTOYKIML,548066
WPQXWHYO,LUENUFGA,3578259
WPQXWHYO,MIRCVAMV,265571
WPQXWHYO,NZKBIBNU,348165
WPQXWHYO,OKMBFVKS,2103319
WPQXWHYO,PYZMVUWD,210360
WPQXWHYO,QJQJSWFU,322438
WPQXWHYO,RJGPVEXX,739970
WPQXWHYO,SAHWCZNH,1874234
WPQXWHYO,UIFPPCLR,291590
WPQXWHYO,VMAQSTJE,236441
WPQXWHYO,VWMBASNE,297299
WPQXWHYO,XIFHSOWQ,269353
WPQXWHYO,XIIEJNEE,151630
WPQXWHYO,XIPPENFQ,358700
WPQXWHYO,ZKENOUDA,469821
WPQXWHYO,ZXERAXWP,151682
WQMVCOEM,AHMDUILJ,314875
WQMVCOEM,ATLDMDBO,44158293
WQMVCOEM,AXULOHBQ,172654
WQMVCOEM,BJALXPFS,283647
WQMVCOEM,BLANHGYY,178427
WQMVCOEM,BSRMSVTC,484335
WQMVCOEM,DJBLNPNC,131823
WQMVCOEM,DNMPSKTB,4871541
WQMVCOEM,DUCMGGNW,878783
WQMVCOEM,FDXPMYGF,123422
WQMVCOEM,FRHNWLNI,899315
WQMVCOEM,HCDTGMST,169817
WQMVCOEM,HXYSSRXE,4786805
WQMVCOEM,JPBRUTWP,5685746
WQMVCOEM,KEUWZRKO,545006
WQMVCOEM,LPHPPJUG,1379451
WQMVCOEM,LUENUFGA,3564074
WQMVCOEM,MIRCVAMV,277025
WQMVCOEM,OGAFEHLU,117547
WQMVCOEM,PYZMVUWD,143469
WQMVCOEM,SUOYXCHP,121353
WQMVCOEM,WPQXWHYO,11705363
WQMVCOEM,XIFHSOWQ,260989
WQMVCOEM,XIPPENFQ,351831
XIFHSOWQ,AHMDUILJ,223383
XIFHSOWQ,ATLDMDBO,44233018
XIFHSOWQ,AXULOHBQ,287259
XIFHSOWQ,BEZYMBBT,3064960
XIFHSOWQ,DNMPSKTB,4964860
XIFHSOWQ,EVBVXETX,4997941
XIFHSOWQ,FCYBOAXC,105045913
XIFHSOWQ,FRHNWLNI,992743
XIFHSOWQ,HXYSSRXE,4873355
XIFHSOWQ,JBVHSUWY,486850
XIFHSOWQ,KEUWZRKO,458499
XIFHSOWQ,KJNSOAHR,14608847
XIFHSOWQ,LRVGFDFM,2148949
XIFHSOWQ,LUENUFGA,3452417
XIFHSOWQ,MIRCVAMV,152788
XIFHSOWQ,NZKBIBNU,476658
XIFHSOWQ,RAWUKQMJ,3965573
XIFHSOWQ,RJGPVEXX,863632
XIFHSOWQ,SAHWCZNH,1775699
XIFHSOWQ,VWMBASNE,185035
XIFHSOWQ,WPQXWHYO,11813261
XIFHSOWQ,WQMVCOEM,209228
XIFHSOWQ,XIPPENFQ,215842
XIFHSOWQ,ZXERAXWP,254226
XIIEJNEE,APQGTRMF,167215
XIIEJNEE,ATLDMDBO,44134793
XIIEJNEE,AXULOHBQ,198462
XIIEJNEE,BEZYMBBT,3050584
XIIEJNEE,BTMOEMEP,14917421
XIIEJNEE,BUZIIBYG,14440191
XIIEJNEE,DBWLZWNK,269958
XIIEJNEE,DJBLNPNC,72395
XIIEJNEE,DNMPSKTB,4861244
XIIEJNEE,DUCMGGNW,864539
XIIEJNEE,EVBVXETX,4889061
XIIEJNEE,FITUEHWN,192532
XIIEJNEE,FRHNWLNI,892798
XIIEJNEE,FWUCPMMW,133768
XIIEJNEE,GKQIJYDH,7943334
XIIEJNEE,GYHKIVQT,19833530
XIIEJNEE,HXYSSRXE,4789705
XIIEJNEE,IGDVVKUD,81265
XIIEJNEE,JPBRUTWP,5689452
XIIEJNEE,LRVGFDFM,2056466
XIIEJNEE,LSOIUSXD,377932
XIIEJNEE,OGAFEHLU,124698
XIIEJNEE,OKMBFVKS,2017757
XIIEJNEE,OXKURKXR,239326
XIIEJNEE,QJQJSWFU,255206
XIIEJNEE,QRKRBYJL,2306636
XIIEJNEE,QVLMOEYE,1047449
XIIEJNEE,RAWUKQMJ,3868797
XIIEJNEE,RCBZUSIM,122589
XIIEJNEE,ROACSLMG,2258856
XIIEJNEE,SAAYMURU,151151
XIIEJNEE,SDWAYPIK,5878939
XIIEJNEE,SNHYOVBM,299076
XIIEJNEE,SUOYXCHP,142361
XIIEJNEE,UGEQLMXM,322043
XIIEJNEE,UIFPPCLR,234797
XIIEJNEE,UXSPKBJR,587498
XIIEJNEE,VBYCLTYZ,605609
XIIEJNEE,VWMBASNE,229030
XIIEJNEE,WHPUAOID,153364
XIIEJNEE,WQMVCOEM,141608
XIIEJNEE,XUOIQPFL,2159917
XIPPENFQ,AHMDUILJ,210252
XIPPENFQ,AXULOHBQ,275024
XIPPENFQ,CCLHWFWF,15693126
XIPPENFQ,DDEXPPXU,134356
XIPPENFQ,DNMPSKTB,4954637
XIPPENFQ,FCYBOAXC,105041681
XIPPENFQ,JPBRUTWP,5779814
XIPPENFQ,KAGJCHMR,139900
XIPPENFQ,KEUWZRKO,560940
XIPPENFQ,KJNSOAHR,14604517
XIPPENFQ,LPHPPJUG,1294034
XIPPENFQ,LSOIUSXD,454126
XIPPENFQ,LTOYKIML,644595
XIPPENFQ,MBSBZBXA,4673362
XIPPENFQ,MIRCVAMV,148198
XIPPENFQ,QKXNTIIB,1548394
XIPPENFQ,RAWUKQMJ,3954059
XIPPENFQ,RCBZUSIM,223440
XIPPENFQ,UGEQLMXM,404353
XIPPENFQ,UQYUIVVR,7555187
XIPPENFQ,VWMBASNE,308873
XIPPENFQ,WBLJNPZQ,387279
XIPPENFQ,ZGJXVMNI,2439462
XMKRPGLB,AHMDUILJ,235493
XMKRPGLB,BEZYMBBT,3051961
XMKRPGLB,BSRMSVTC,562329
XMKRPGLB,ELQGMQWE,881533
XMKRPGLB,FDXPMYGF,203387
XMKRPGLB,FITUEHWN,199154
XMKRPGLB,KAGJCHMR,228864
XMKRPGLB,KJNSOAHR,14619150
XMKRPGLB,LPHPPJUG,1377571
XMKRPGLB,LSOIUSXD,462881
XMKRPGLB,MIRCVAMV,205923
XMKRPGLB,OKMBFVKS,2034133
XMKRPGLB,OXKURKXR,242177
XMKRPGLB,PYZMVUWD,234394
XMKRPGLB,QJQJSWFU,240816
XMKRPGLB,ROACSLMG,2272282
XMKRPGLB,SAAYMURU,161760
XMKRPGLB,SNHYOVBM,315225
XMKRPGLB,STZDBITS,22430841
XMKRPGLB,SUOYXCHP,204418
XMKRPGLB,VMAQSTJE,152779
XMKRPGLB,XIPPENFQ,267995
XUOIQPFL,AANGBULD,671996
XUOIQPFL,APQGTRMF,147099
XUOIQPFL,ATLDMDBO,44117268
XUOIQPFL,BEZYMBBT,3032688
XUOIQPFL,BTMOEMEP,14948524
XUOIQPFL,CCLHWFWF,15678974
XUOIQPFL,DBWLZWNK,251705
XUOIQPFL,DEWLVASR,644231
XUOIQPFL,DJBLNPNC,129784
XUOIQPFL,DNMPSKTB,4827728
XUOIQPFL,DUCMGGNW,869834
XUOIQPFL,ELQGMQWE,870837
XUOIQPFL,FQCLOEXA,2222139
XUOIQPFL,GYHKIVQT,19809370
XUOIQPFL,HXYSSRXE,4795399
XUOIQPFL,IGDVVKUD,129796
XUOIQPFL,JPBRUTWP,5661622
XUOIQPFL,KJNSOAHR,14616449
XUOIQPFL,LPHPPJUG,1388243
XUOIQPFL,LRVGFDFM,2033068
XUOIQPFL,LSOIUSXD,359543
XUOIQPFL,OGAFEHLU,82732
XUOIQPFL,OKMBFVKS,2004768
XUOIQPFL,OXKURKXR,186953
XUOIQPFL,PYZMVUWD,129691
XUOIQPFL,QJQJSWFU,244713
XUOIQPFL,QRKRBYJL,2291513
XUOIQPFL,QVLMOEYE,1025274
XUOIQPFL,RAWUKQMJ,3845384
XUOIQPFL,RCBZUSIM,132260
XUOIQPFL,RJGPVEXX,871653
XUOIQPFL,ROACSLMG,2276447
XUOIQPFL,SDWAYPIK,5855687
XUOIQPFL,SNHYOVBM,418966
XUOIQPFL,UGEQLMXM,269253
XUOIQPFL,UIFPPCLR,231385
XUOIQPFL,UQYUIVVR,7615065
XUOIQPFL,UXSPKBJR,589437
XUOIQPFL,VBYCLTYZ,606019
XUOIQPFL,VUAFAIYJ,918332
XUOIQPFL,VWMBASNE,214019
XUOIQPFL,WBLJNPZQ,276898
XUOIQPFL,WQMVCOEM,132025
XUOIQPFL,XIIEJNEE,137079
XUOIQPFL,ZGJXVMNI,2527052
XUOIQPFL,ZKENOUDA,585183
XUOIQPFL,ZXERAXWP,243501
YSYHGLQK,AANGBULD,595495
YSYHGLQK,ATLDMDBO,44241905
YSYHGLQK,BEZYMBBT,3141112
YSYHGLQK,DDEXPPXU,160417
YSYHGLQK,DNMPSKTB,4967321
YSYHGLQK,FITUEHWN,201788
YSYHGLQK,FRHNWLNI,981133
YSYHGLQK,GKQIJYDH,8029971
YSYHGLQK,GYHKIVQT,19925562
YSYHGLQK,HCDTGMST,155547
YSYHGLQK,JBVHSUWY,566522
YSYHGLQK,JERHKLYW,150810
YSYHGLQK,KJNSOAHR,14534918
YSYHGLQK,LPHPPJUG,1290814
YSYHGLQK,LTOYKIML,575386
YSYHGLQK,MIRCVAMV,201386
YSYHGLQK,OGAFEHLU,207319
YSYHGLQK,OXKURKXR,319431
YSYHGLQK,QRKRBYJL,2421162
YSYHGLQK,RCBZUSIM,228804
YSYHGLQK,SDWAYPIK,5972650
YSYHGLQK,VBYCLTYZ,727875
YSYHGLQK,VMAQSTJE,151028
YSYHGLQK,VUAFAIYJ,855403
YSYHGLQK,WBLJNPZQ,374228
YSYHGLQK,XMKRPGLB,1108251
YSYHGLQK,XUOIQPFL,2245423
YSYHGLQK,ZGJXVMNI,2445928
YSYHGLQK,ZXERAXWP,158769
ZCELVYQU,AANGBULD,603317
ZCELVYQU,ATLDMDBO,44167460
ZCELVYQU,AXULOHBQ,187183
ZCELVYQU,BEZYMBBT,3136430
ZCELVYQU,BJALXPFS,283715
ZCELVYQU,BLANHGYY,157471
ZCELVYQU,BTMOEMEP,14961075
ZCELVYQU,CCLHWFWF,15774103
ZCELVYQU,DNMPSKTB,4887271
ZCELVYQU,ELQGMQWE,785853
ZCELVYQU,FCYBOAXC,104947278
ZCELVYQU,FDXPMYGF,144815
ZCELVYQU,FWUCPMMW,124496
ZCELVYQU,GKQIJYDH,7936450
ZCELVYQU,IGDVVKUD,146617
ZCELVYQU,KJNSOAHR,14521739
ZCELVYQU,LRVGFDFM,2166057
ZCELVYQU,LSOIUSXD,360873
ZCELVYQU,MBSBZBXA,4679064
ZCELVYQU,OKMBFVKS,2112505
ZCELVYQU,OXKURKXR,237562
ZCELVYQU,UGEQLMXM,298035
ZCELVYQU,UQYUIVVR,7622457
ZCELVYQU,VBYCLTYZ,647824
ZCELVYQU,WBLJNPZQ,294207
ZCELVYQU,XIIEJNEE,185856
ZCELVYQU,XIPPENFQ,335780
ZCELVYQU,ZXERAXWP,143005
ZGJXVMNI,AANGBULD,565571
ZGJXVMNI,ATLDMDBO,44245352
ZGJXVMNI,AXULOHBQ,257018
ZGJXVMNI,BEZYMBBT,3145267
ZGJXVMNI,BJALXPFS,354796
ZGJXVMNI,BSRMSVTC,544593
ZGJXVMNI,BTMOEMEP,15028997
ZGJXVMNI,DDEXPPXU,141186
ZGJXVMNI,DEWLVASR,530079
ZGJXVMNI,DNMPSKTB,4973396
ZGJXVMNI,DUCMGGNW,947110
ZGJXVMNI,ELQGMQWE,797828
ZGJXVMNI,EVBVXETX,4890728
ZGJXVMNI,FITUEHWN,215483
ZGJXVMNI,FQCLOEXA,2114646
ZGJXVMNI,FTSVTTSR,320828
ZGJXVMNI,GYHKIVQT,19963751
ZGJXVMNI,HXYSSRXE,4874378
ZGJXVMNI,JBVHSUWY,571917
ZGJXVMNI,JPBRUTWP,5774758
ZGJXVMNI,JSLXRQOK,129202
ZGJXVMNI,KEUWZRKO,557002
ZGJXVMNI,KJNSOAHR,14522275
ZGJXVMNI,LPHPPJUG,1293010
ZGJXVMNI,LSOIUSXD,460030
ZGJXVMNI,LTOYKIML,555471
ZGJXVMNI,LUENUFGA,3572120
ZGJXVMNI,MBSBZBXA,4664647
ZGJXVMNI,MIRCVAMV,278188
ZGJXVMNI,NAQIHUKZ,140003
ZGJXVMNI,NZKBIBNU,363148
ZGJXVMNI,OGAFEHLU,212265
ZGJXVMNI,OKMBFVKS,2142008
ZGJXVMNI,OXKURKXR,310165
ZGJXVMNI,PYZMVUWD,217916
ZGJXVMNI,QJQJSWFU,337318
ZGJXVMNI,QRKRBYJL,2431289
ZGJXVMNI,QVLMOEYE,1176686
ZGJXVMNI,RAWUKQMJ,3976961
ZGJXVMNI,RCBZUSIM,214407
ZGJXVMNI,RJGPVEXX,744826
ZGJXVMNI,SAHWCZNH,1895738
ZGJXVMNI,SDWAYPIK,6017561
ZGJXVMNI,STZDBITS,22490104
ZGJXVMNI,SUOYXCHP,202929
ZGJXVMNI,UGEQLMXM,426344
ZGJXVMNI,UIFPPCLR,331160
ZGJXVMNI,UQYUIVVR,7540258
ZGJXVMNI,VBYCLTYZ,747839
ZGJXVMNI,VMAQSTJE,233397
ZGJXVMNI,VUAFAIYJ,829103
ZGJXVMNI,VWMBASNE,304643
ZGJXVMNI,WBLJNPZQ,373203
ZGJXVMNI,WPQXWHYO,11695975
ZGJXVMNI,XIFHSOWQ,275650
ZGJXVMNI,XUOIQPFL,2250980
ZGJXVMNI,ZCELVYQU,339629
ZGJXVMNI,ZKENOUDA,454323
ZGJXVMNI,ZXERAXWP,153915
ZKENOUDA,AANGBULD,562387
ZKENOUDA,APQGTRMF,274593
ZKENOUDA,ATLDMDBO,44231561
ZKENOUDA,AXULOHBQ,269381
ZKENOUDA,BEZYMBBT,3152205
ZKENOUDA,DBWLZWNK,368455
ZKENOUDA,DEWLVASR,512757
ZKENOUDA,DNMPSKTB,4961545
ZKENOUDA,ELQGMQWE,793864
ZKENOUDA,EVBVXETX,4893407
ZKENOUDA,FITUEHWN,197067
ZKENOUDA,FQCLOEXA,2127518
ZKENOUDA,FTSVTTSR,305145
ZKENOUDA,GKQIJYDH,7941601
ZKENOUDA,GYHKIVQT,19950339
ZKENOUDA,HXYSSRXE,4871631
ZKENOUDA,JBVHSUWY,581023
ZKENOUDA,JPBRUTWP,5789940
ZKENOUDA,JSLXRQOK,146284
ZKENOUDA,KJNSOAHR,14495086
ZKENOUDA,LLHREMKS,191406
ZKENOUDA,LPHPPJUG,1293012
ZKENOUDA,LSOIUSXD,450422
ZKENOUDA,LTOYKIML,559155
ZKENOUDA,LUENUFGA,3572348
ZKENOUDA,MBSBZBXA,4663034
ZKENOUDA,NAQIHUKZ,132625
ZKENOUDA,OGAFEHLU,203957
ZKENOUDA,OJIFIHMZ,3057739
ZKENOUDA,OKMBFVKS,2136102
ZKENOUDA,OXKURKXR,310258
ZKENOUDA,PYZMVUWD,214264
ZKENOUDA,QJQJSWFU,326669
ZKENOUDA,QRKRBYJL,2410636
ZKENOUDA,QVLMOEYE,1170233
ZKENOUDA,RAWUKQMJ,3949476
ZKENOUDA,RJGPVEXX,765224
ZKENOUDA,SDWAYPIK,6008820
ZKENOUDA,UGEQLMXM,413273
ZKENOUDA,UIFPPCLR,342890
ZKENOUDA,VBYCLTYZ,743112
ZKENOUDA,VMAQSTJE,243596
ZKENOUDA,VUAFAIYJ,834107
ZKENOUDA,WBLJNPZQ,371902
ZKENOUDA,WPQXWHYO,11704314
ZKENOUDA,XIFHSOWQ,271644
ZKENOUDA,XIIEJNEE,158889
ZKENOUDA,XUOIQPFL,2257782
ZKENOUDA,ZCELVYQU,305093
ZKENOUDA,ZGJXVMNI,2426292
ZKENOUDA,ZXERAXWP,147436
ZXERAXWP,AANGBULD,588381
ZXERAXWP,AHMDUILJ,302556
ZXERAXWP,BEZYMBBT,3160842
ZXERAXWP,CCLHWFWF,15788407
ZXERAXWP,DBWLZWNK,397356
ZXERAXWP,DEWLVASR,552590
ZXERAXWP,FITUEHWN,196974
ZXERAXWP,FRHNWLNI,899782
ZXERAXWP,FWUCPMMW,136587
ZXERAXWP,KAGJCHMR,232607
ZXERAXWP,KJNSOAHR,14517174
ZXERAXWP,LSOIUSXD,362378
ZXERAXWP,LTOYKIML,551428
ZXERAXWP,MIRCVAMV,284009
ZXERAXWP,NAQIHUKZ,133705
ZXERAXWP,OXKURKXR,299891
ZXERAXWP,QJQJSWFU,321623
ZXERAXWP,RJGPVEXX,787819
ZXERAXWP,SUOYXCHP,130500
ZXERAXWP,UIFPPCLR,333029
ZXERAXWP,UXSPKBJR,687558
ZXERAXWP,VMAQSTJE,229174
ZXERAXWP,VUAFAIYJ,849750
ZXERAXWP,WBLJNPZQ,372690
ZXERAXWP,WHPUAOID,155225
ZXERAXWP,WPQXWHYO,11707917
ZXERAXWP,XIIEJNEE,176025
ZXERAXWP,XUOIQPFL,2227121
ZXERAXWP,YSYHGLQK,128263
ZXERAXWP,ZKENOUDA,485802
